# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
2.149999999999999967e-01 2.066052445495168968e+02 5.598617375067585833e+00 6.205132477976291057e+02 6.205132477976291057e+02 8.453483411226245607e+02 9.869947066259742314e+02 5.810171574141431705e-02 1.416454437685223695e+02 3.584877271897801734e+02 3.223165651044879176e+00 -1.224420712834828009e+03
2.200000000000000011e-01 2.115451422502007404e+02 6.029461640561489588e+00 6.147534640511893258e+02 6.147534640511893258e+02 8.460087311379949142e+02 9.889754722307374095e+02 5.838397212774371070e-02 1.429658278706914416e+02 3.612093453425308098e+02 3.240379081969252173e+00 -1.232404839900658772e+03
2.250000000000000056e-01 2.164951103609544703e+02 6.485039458754632058e+00 6.090392851085154007e+02 6.090392851085154007e+02 8.467552760606063202e+02 9.910228880875956747e+02 5.865910437104238095e-02 1.442667070395751523e+02 3.638898583093923094e+02 3.255271391492316813e+00 -1.240233152143838652e+03
2.300000000000000100e-01 2.214554823165761377e+02 6.966030529509033897e+00 6.033702466460781579e+02 6.033702466460781579e+02 8.475858323369931213e+02 9.931370123742835858e+02 5.892925028763729145e-02 1.455502830307137287e+02 3.665305461170058834e+02 3.267993873514066561e+00 -1.247898781665807746e+03
2.350000000000000144e-01 2.264265916229940956e+02 7.473095398174097070e+00 5.977459367770164818e+02 5.977459367770164818e+02 8.484983250648193689e+02 9.953178171113540884e+02 5.919635787739191413e-02 1.468186027888685601e+02 3.691326164848474605e+02 3.278702060580538369e+00 -1.255396340648649129e+03
2.399999999999999911e-01 2.314087714523023749e+02 8.006876166859365540e+00 5.921659932630578851e+02 5.921659932630578851e+02 8.494907546251018857e+02 9.975651984131737890e+02 5.946219258442941857e-02 1.480735620670338335e+02 3.716972119232262912e+02 3.287552345251120389e+00 -1.262721786287649365e+03
2.449999999999999956e-01 2.364023542878073556e+02 8.567997337630700372e+00 5.866301008839681117e+02 5.866301008839681117e+02 8.505612023655389748e+02 9.998789862262780161e+02 5.972834512666619355e-02 1.493169094816638562e+02 3.742254159937988902e+02 3.294699237297980865e+00 -1.269872296289111318e+03
2.500000000000000000e-01 2.414076716163178844e+02 9.157066752886516170e+00 5.811379889398697287e+02 5.811379889398697287e+02 8.517078352778515864e+02 1.002258953476817624e+03 5.999623976034856865e-02 1.505502509829583460e+02 3.767182588302770796e+02 3.300293187338970036e+00 -1.276846154289603646e+03
2.550000000000000044e-01 2.464250536645670309e+02 9.774676600309916807e+00 5.756894288645727329e+02 5.756894288645727329e+02 8.529289096455634080e+02 1.004704824568145000e+03 6.026714285127232618e-02 1.517750547048482019e+02 3.791767220065702304e+02 3.304478908271283988e+00 -1.283642644535615545e+03
2.600000000000000089e-01 2.514548291764060934e+02 1.042140445188699971e+01 5.702842319310134371e+02 5.702842319310134371e+02 8.542227736645427285e+02 1.007216283185742441e+03 6.054217163318403871e-02 1.529926561495237536e+02 3.816017428301810810e+02 3.307394127186558563e+00 -1.290261955186713521e+03
2.650000000000000133e-01 2.564973252272379227e+02 1.109781430997251483e+01 5.649222470321428773e+02 5.649222470321428773e+02 8.555878690653850072e+02 1.009792979385699482e+03 6.082230304312241653e-02 1.542042636536790212e+02 3.839942181303968027e+02 3.309168704287112295e+00 -1.296705089517763781e+03
2.700000000000000178e-01 2.615528670720760260e+02 1.180445763596040365e+01 5.596033585230541121e+02 5.596033585230541121e+02 8.570227317828404239e+02 1.012434535955690421e+03 6.110838253554068400e-02 1.554109640801870000e+02 3.863550076031456229e+02 3.309924061909813808e+00 -1.302973784384524151e+03
2.750000000000000222e-01 2.666217780235965051e+02 1.254187434101764609e+01 5.543274841122237149e+02 5.543274841122237149e+02 8.585259917351053218e+02 1.015140554053142523e+03 6.140113278883263526e-02 1.566137286770975550e+02 3.886849367675686722e+02 3.309772870654765775e+00 -1.309070435261556213e+03
2.800000000000000266e-01 2.717043793566027716e+02 1.331059372135766594e+01 5.490945727916224541e+02 5.490945727916224541e+02 8.600963717848845818e+02 1.017910618135572577e+03 6.170116223100863273e-02 1.578134190470136957e+02 3.909847995830261311e+02 3.308818944169030996e+00 -1.314998027197057809e+03
2.849999999999999756e-01 2.768009902354245355e+02 1.411113532415899030e+01 5.439046027972294723e+02 5.439046027972294723e+02 8.617326859629929459e+02 1.020744300209065159e+03 6.200897332347249380e-02 1.590107931720824297e+02 3.932553607696085010e+02 3.307157303398982950e+00 -1.320760071112813876e+03
2.900000000000000355e-01 2.819119276609230269e+02 1.494400973307795866e+01 5.387575795930873710e+02 5.387575795930873710e+02 8.634338370376415241e+02 1.023641163427589618e+03 6.232497055453362078e-02 1.602065114440995615e+02 3.954973578699751897e+02 3.304874372517924375e+00 -1.326360544854853288e+03
2.949999999999999289e-01 2.870375064339488631e+02 1.580971926548178175e+01 5.336535338734308880e+02 5.336535338734308880e+02 8.651988135151447068e+02 1.026600765082815542e+03 6.264946810543031708e-02 1.614011426537171587e+02 3.977115030857029865e+02 3.302048276444546904e+00 -1.331803838521834678e+03
2.999999999999999889e-01 2.921780391323147228e+02 1.670875857586965552e+01 5.285925195788304336e+02 5.285925195788304336e+02 8.670266861553387798e+02 1.029622659027281543e+03 6.298269716238669158e-02 1.625951698982680114e+02 3.998984849170722100e+02 3.298749213345729903e+00 -1.337094703608723194e+03
3.049999999999999933e-01 2.973338360985679287e+02 1.764161516276291053e+01 5.235746119233305080e+02 5.235746119233305080e+02 8.689166040839483003e+02 1.032706397578133647e+03 6.332481285751895284e-02 1.637889963732019680e+02 4.020589696314581261e+02 3.295039880168940449e+00 -1.342238205587907032e+03
3.099999999999999978e-01 3.025052054360755847e+02 1.860876977795370735e+01 5.185999054308080076e+02 5.185999054308080076e+02 8.708677905782311655e+02 1.035851532948481008e+03 6.367590082980884025e-02 1.649829510178719829e+02 4.041936025821059388e+02 3.290975933233879935e+00 -1.347239679597162194e+03
3.150000000000000022e-01 3.076924530111903096e+02 1.961069673890655807e+01 5.136685119796662775e+02 5.136685119796662775e+02 8.728795385976128500e+02 1.039057618254275667e+03 6.403598340440580516e-02 1.661772939918364216e+02 4.063030093960870772e+02 3.286606468250246049e+00 -1.352104688946607894e+03
3.200000000000000067e-01 3.128958824594893144e+02 2.064786414704741446e+01 5.087805588558944123e+02 5.087805588558944123e+02 8.749512061269293781e+02 1.042324208145427065e+03 6.440502539418363481e-02 1.673722219627756260e+02 4.083877970476441988e+02 3.281974509180586530e+00 -1.356838986232819025e+03
3.250000000000000111e-01 3.181157951943217199e+02 2.172073401508555790e+01 5.039361868153171145e+02 5.039361868153171145e+02 8.770822113909855489e+02 1.045650859105868221e+03 6.478293953252567405e-02 1.685678731920666564e+02 4.104485548307980594e+02 3.277117494541311515e+00 -1.361448476847579286e+03
3.300000000000000155e-01 3.233524904161258178e+02 2.282976230839793175e+01 4.991355481567294419e+02 4.991355481567294419e+02 8.792720279960043399e+02 1.049037129468253625e+03 6.516959154979123925e-02 1.697643324080653997e+02 4.124858552431338126e+02 3.272067755975229364e+00 -1.365939184736677817e+03
3.350000000000000200e-01 3.286062651211931325e+02 2.397539890566682885e+01 4.943788048080457429e+02 4.943788048080457429e+02 8.815201800455915873e+02 1.052482579184656288e+03 6.556480490873589639e-02 1.709616354608774031e+02 4.145002547909627992e+02 3.266852981443964410e+00 -1.370317220280395759e+03
3.400000000000000244e-01 3.338774141087587850e+02 2.515808748498717407e+01 4.896661264284995809e+02 4.896661264284995809e+02 8.838262372743932929e+02 1.055986769393370196e+03 6.596836521607069015e-02 1.721597737555504750e+02 4.164922947245860883e+02 3.261496660656166835e+00 -1.374588750188896029e+03
3.450000000000000844e-01 3.391662299854946241e+02 2.637826534195102823e+01 4.849976885301909419e+02 4.849976885301909419e+02 8.861898102366834564e+02 1.059549261818682908e+03 6.638002432855732993e-02 1.733586984632866574e+02 4.184625017111389980e+02 3.256018508809701562e+00 -1.378759969323180030e+03
3.500000000000000333e-01 3.444730031666550758e+02 2.763636314650996084e+01 4.803736706229992137e+02 4.803736706229992137e+02 8.886105455821603982e+02 1.063169618037614100e+03 6.679950417257940476e-02 1.745583245124135203e+02 4.204113884514397341e+02 3.250434867168944031e+00 -1.382837074377747058e+03
3.550000000000000377e-01 3.497980218732892581e+02 2.893280464574328192e+01 4.757942543871160410e+02 4.757942543871160410e+02 8.910881214469695806e+02 1.066847398645161775e+03 6.722650029625787393e-02 1.757585343626411429e+02 4.223394542463738048e+02 3.244759079433456872e+00 -1.386826239347743922e+03
3.600000000000000422e-01 3.551415721250866682e+02 3.026800631968045963e+01 4.712596218779153787e+02 4.712596218779153787e+02 8.936222429836819856e+02 1.070582162346575615e+03 6.766068517272200156e-02 1.769591815673746567e+02 4.242471855176188456e+02 3.239001843072999431e+00 -1.390733592741311668e+03
3.649999999999999911e-01 3.605039377285575597e+02 3.164237699741472909e+01 4.667699537681391462e+02 4.667699537681391462e+02 8.962126380503466407e+02 1.074373465002663579e+03 6.810171127263842106e-02 1.781600941299874705e+02 4.261350562868781822e+02 3.233171536200058593e+00 -1.394565196469510511e+03
3.699999999999999956e-01 3.658854002603673621e+02 3.305631744062810640e+01 4.623254276325756678e+02 4.623254276325756678e+02 8.988590530753530174e+02 1.078220858651339086e+03 6.854921392305363126e-02 1.793610776605411274e+02 4.280035286173055056e+02 3.227274519565365374e+00 -1.398327026381564337e+03
3.750000000000000000e-01 3.712862390457675019e+02 3.451021990144812435e+01 4.579262162805559910e+02 4.579262162805559910e+02 9.015612491114808336e+02 1.082123890525908564e+03 6.900281396867280481e-02 1.805619183400209806e+02 4.298530530203604485e+02 3.221315415074104127e+00 -1.402024954386503623e+03
3.800000000000000044e-01 3.767067311321466150e+02 3.600446766173631374e+01 4.535724861417127727e+02 4.535724861417127727e+02 9.043189980911238308e+02 1.086082102089165346e+03 6.946212025030318316e-02 1.817623856992295543e+02 4.316840688310305154e+02 3.215297361133691467e+00 -1.405664732123109843e+03
3.850000000000000089e-01 3.821471512578241345e+02 3.753943456006762602e+01 4.492643957104255605e+02 4.492643957104255605e+02 9.071320792903179608e+02 1.090095028098420016e+03 6.992673191421772128e-02 1.829622352198096564e+02 4.334970045540284787e+02 3.209222245824520758e+00 -1.409251976126761292e+03
3.900000000000000133e-01 3.876077718162804899e+02 3.911548451330059351e+01 4.450020940542866583e+02 4.450020940542866583e+02 9.100002760098134331e+02 1.094162195716874294e+03 7.039624056459814483e-02 1.841612107645435117e+02 4.352922781834014359e+02 3.203090919277700177e+00 -1.412792154459168842e+03
3.950000000000000178e-01 3.930888628160805638e+02 4.073297103824996412e+01 4.407857193918249550e+02 4.407857193918249550e+02 9.129233724764440012e+02 1.098283123681849474e+03 7.087023227030170291e-02 1.853590468442338874e+02 4.370702974977467647e+02 3.196903385805627718e+00 -1.416290574737817678e+03
4.000000000000000222e-01 3.985906918368048082e+02 4.239223677965611614e+01 4.366153977445146666e+02 4.366153977445146666e+02 9.159011509692123809e+02 1.102457321541152396e+03 7.134828943565957315e-02 1.865554707279837601e+02 4.388314603331313037e+02 3.190658977432093923e+00 -1.419752373533414584e+03
4.050000000000000266e-01 4.041135239813492035e+02 4.409361304959832495e+01 4.324912416677889837e+02 4.324912416677889837e+02 9.189333891710457465e+02 1.106684288965302585e+03 7.182999254414978996e-02 1.877502044036867233e+02 4.405761548356364870e+02 3.184356509126838652e+00 -1.423182507084641429e+03
4.100000000000000311e-01 4.096576218249916792e+02 4.583741938361796997e+01 4.284133490654527350e+02 4.284133490654527350e+02 9.220198577471586532e+02 1.110963515142949973e+03 7.231492178250592540e-02 1.889429663950762404e+02 4.423047596953787206e+02 3.177994418003711186e+00 -1.426585743275460345e+03
4.150000000000000355e-01 4.152232453616521184e+02 4.762396311784168290e+01 4.243818020915343823e+02 4.243818020915343823e+02 9.251603181482237233e+02 1.115294478263840574e+03 7.280265855200890313e-02 1.901334734415368359e+02 4.440176443637388957e+02 3.171570886396863020e+00 -1.429966654837244960e+03
4.200000000000000955e-01 4.208106519477985898e+02 4.945353899168585343e+01 4.203966661430561658e+02 4.203966661430561658e+02 9.283545206371849190e+02 1.119676645094010382e+03 7.329278687270340820e-02 1.913214420464831846e+02 4.457151692554669467e+02 3.165083950363420051e+00 -1.433329613725724357e+03
4.250000000000000444e-01 4.264200962444598417e+02 5.132642877972688922e+01 4.164579889468371334e+02 4.164579889468371334e+02 9.316022025360092584e+02 1.124109470645145166e+03 7.378489468565413434e-02 1.925065898999713738e+02 4.473976859372325521e+02 3.158531594550520349e+00 -1.436678786614174214e+03
4.299999999999999933e-01 4.320518301578280784e+02 5.324290095608795070e+01 4.125657997427417172e+02 4.125657997427417172e+02 9.349030866883044837e+02 1.128592397939340344e+03 7.427857505756613188e-02 1.936886371808480192e+02 4.490655373041354324e+02 3.151911834609396390e+00 -1.440018131468078536e+03
4.349999999999999978e-01 4.377061027789225705e+02 5.520321039428424115e+01 4.087201085653748578e+02 4.087201085653748578e+02 9.382568801328303607e+02 1.133124857869440802e+03 7.477342729159103252e-02 1.948673077435736332e+02 4.507190577456095184e+02 3.145222787390688612e+00 -1.443351395143515219e+03
4.399999999999999467e-01 4.433831603227876599e+02 5.720759810508406673e+01 4.049209056254504162e+02 4.049209056254504162e+02 9.416632729822795227e+02 1.137706269154254414e+03 7.526905794769772617e-02 1.960423301946761399e+02 4.523585733020767066e+02 3.138462730696173431e+00 -1.446682111961695909e+03
4.449999999999999512e-01 4.490832460677088420e+02 5.925629101396661724e+01 4.011681607915713244e+02 4.011681607915713244e+02 9.451219374996264833e+02 1.142336038385787106e+03 7.576508177559587720e-02 1.972134388636061146e+02 4.539844018136392947e+02 3.131630152676118772e+00 -1.450013603209172516e+03
4.500000000000000111e-01 4.548066002948823439e+02 6.134950178039405699e+01 3.974618231724367661e+02 3.974618231724367661e+02 9.486325273663418329e+02 1.147013560167280730e+03 7.626112256288924973e-02 1.983803746725976680e+02 4.555968530620238539e+02 3.124723792192140248e+00 -1.453348977512336432e+03
4.550000000000000711e-01 4.605534602289983468e+02 6.348742865935604840e+01 3.938018207989237567e+02 3.938018207989237567e+02 9.521946771327922079e+02 1.151738217337042670e+03 7.675681390098071377e-02 1.995428859100671275e+02 4.571962289069078906e+02 3.117742670519430881e+00 -1.456691132042175923e+03
4.600000000000000200e-01 4.663240599801480357e+02 6.567025540630797309e+01 3.901880604048064356e+02 3.901880604048064356e+02 9.558080018433603300e+02 1.156509381274904399e+03 7.725179987110047941e-02 2.007007289119737550e+02 4.587828234176794240e+02 3.110686115751217340e+00 -1.460042754484658872e+03
4.650000000000000244e-01 4.721186304874591428e+02 6.789815122544837322e+01 3.866204273043078388e+02 3.866204273043078388e+02 9.594720968263238774e+02 1.161326412285822244e+03 7.774573565279696563e-02 2.018536686555269739e+02 4.603569230015929747e+02 3.103553779748012609e+00 -1.463406325739759268e+03
4.700000000000000289e-01 4.779373994648328221e+02 7.017127076156970134e+01 3.830987853640884282e+02 3.830987853640884282e+02 9.631865376398935723e+02 1.166188660056175650e+03 7.823828805708099576e-02 2.030014792694574624e+02 4.619188065292201486e+02 3.096345649147320245e+00 -1.466784123287653301e+03
4.750000000000000333e-01 4.837805913491315550e+02 7.248975413444372862e+01 3.796229770667176808e+02 3.796229770667176808e+02 9.669508801631807273e+02 1.171095464175947427e+03 7.872913598666142487e-02 2.041439444652173449e+02 4.634687454579720338e+02 3.089062050659800551e+00 -1.470178225175133321e+03
4.800000000000000377e-01 4.896484272511294762e+02 7.485372701566977582e+01 3.761928236621576502e+02 3.761928236621576502e+02 9.707646608237481587e+02 1.176046154722498613e+03 7.921797082551496061e-02 2.052808578932190358e+02 4.650070039544259544e+02 3.081703651187692738e+00 -1.473590514564100658e+03
4.849999999999999867e-01 4.955411249095229778e+02 7.726330074582016039e+01 3.728081254033480150e+02 3.728081254033480150e+02 9.746273969490771378e+02 1.181040052897619034e+03 7.970449676037100195e-02 2.064120234284121125e+02 4.665338390160613358e+02 3.074271453888905103e+00 -1.477022684797788770e+03
4.899999999999999911e-01 5.014588986482531254e+02 7.971857249148023072e+01 3.694686618614494478e+02 3.694686618614494478e+02 9.785385872337786850e+02 1.186076471713745832e+03 8.018843103653805482e-02 2.075372553892451606e+02 4.680495005929680019e+02 3.066766789994925357e+00 -1.480476244925467427e+03
4.949999999999999956e-01 5.074019593373509451e+02 8.221962543944417234e+01 3.661741923162233547e+02 3.661741923162233547e+02 9.824977123098703942e+02 1.191154716720802298e+03 8.066950415093881999e-02 2.086563786943118544e+02 4.695542317099503862e+02 3.059191307712322505e+00 -1.483952525639146188e+03
5.000000000000000000e-01 5.133705143575241436e+02 8.476652902683701996e+01 3.629244562162638204e+02 3.629244562162638204e+02 9.865042354109881444e+02 1.196274086768726193e+03 8.114745998494549140e-02 2.097692289606069096e+02 4.710482685894392034e+02 3.051546957987211872e+00 -1.487452685566791615e+03
5.050000000000000044e-01 5.193647675686235061e+02 8.735933920459233093e+01 3.597191737039564714e+02 3.597191737039564714e+02 9.905576031193368181e+02 1.201433874798451370e+03 8.162205588006421486e-02 2.108756525475705530e+02 4.725318407754850227e+02 3.043835978174220358e+00 -1.490977717875922053e+03
5.100000000000000089e-01 5.253849192821245424e+02 8.999809873239523483e+01 3.565580461996206054e+02 3.565580461996206054e+02 9.946572461858939960e+02 1.206633368655925096e+03 8.209306265944649184e-02 2.119755065508946927e+02 4.740051712590656052e+02 3.036060873640162860e+00 -1.494528457133008487e+03
5.150000000000000133e-01 5.314311662377193670e+02 9.268283750180887637e+01 3.534407570392268667e+02 3.534407570392268667e+02 9.988025804121826923e+02 1.211871851921417374e+03 8.256026459837839671e-02 2.130686587500698863e+02 4.754684766048576989e+02 3.028224398058394051e+00 -1.498105586377462259e+03
5.200000000000000178e-01 5.375037015840892991e+02 9.541357288614841536e+01 3.503669721599269451e+02 3.503669721599269451e+02 1.002993007586049202e+03 1.217148604750457480e+03 8.302345934691496288e-02 2.141549875135233094e+02 4.769219670795679917e+02 3.020329532442668441e+00 -1.501709644352902160e+03
5.250000000000001332e-01 5.436027148638866038e+02 9.819031011332931769e+01 3.473363408277417648e+02 3.473363408277417648e+02 1.007227916459776566e+03 1.222462904718506479e+03 8.348245780801161198e-02 2.152343816652183079e+02 4.783658467818419808e+02 3.012379463331646079e+00 -1.505341032865728721e+03
5.300000000000000266e-01 5.497283920029553883e+02 1.010130426598853575e+02 3.443484964015401033e+02 3.443484964015401033e+02 1.011506683763145020e+03 1.227814027665737285e+03 8.393708397433996549e-02 2.163067403163099698e+02 4.798003137737484849e+02 3.004377560876629882e+00 -1.509000024214751875e+03
5.350000000000000311e-01 5.558809153037520900e+02 1.038817526631741543e+02 3.414030571278304933e+02 3.414030571278304933e+02 1.015828675242305053e+03 1.233201248536310686e+03 8.438717472728712865e-02 2.173719726655919544e+02 4.812255602137425399e+02 2.996327356254432583e+00 -1.512686768650542717e+03
5.400000000000000355e-01 5.620604634429428188e+02 1.067964113488025930e+02 3.384996269606986630e+02 3.384996269606986630e+02 1.020193246715689838e+03 1.238623842206935933e+03 8.483257960138501641e-02 2.184299977721308039e+02 4.826417724910083962e+02 2.988232519434692591e+00 -1.516401301841303848e+03
5.450000000000000400e-01 5.682672114731087731e+02 1.097569794713755726e+02 3.356377964015636621e+02 3.356377964015636621e+02 1.024599745140745881e+03 1.244081084301806413e+03 8.527316051753125459e-02 2.194807443034702885e+02 4.840491313610289694e+02 2.980096837358481299e+00 -1.520143552289976469e+03
5.500000000000000444e-01 5.745013308284835603e+02 1.127634077648826576e+02 3.328171433535569008e+02 3.328171433535569008e+02 1.029047509682240161e+03 1.249572251987938216e+03 8.570879148833399075e-02 2.205241502626581678e+02 4.854478120821900688e+02 2.971924192183227120e+00 -1.523913348681730213e+03
5.550000000000000488e-01 5.807629893346102108e+02 1.158156374015827339e+02 3.300372339855591690e+02 3.300372339855591690e+02 1.033535872778148587e+03 1.255096624749897046e+03 8.613935829872115812e-02 2.215601626970868381e+02 4.868379845532306831e+02 2.963718540571718574e+00 -1.527710427122142619e+03
5.600000000000000533e-01 5.870523512218161386e+02 1.189136004559750575e+02 3.272976236011930382e+02 3.272976236011930382e+02 1.038064161195095039e+03 1.260653485138912856e+03 8.656475816508857335e-02 2.225887373921671042e+02 4.882198134512898378e+02 2.955483893372871762e+00 -1.531534438247448634e+03
5.650000000000000577e-01 5.933695771423598444e+02 1.220572203718423907e+02 3.245978575083036617e+02 3.245978575083036617e+02 1.042631697068463609e+03 1.266242119494163489e+03 8.698489937593500976e-02 2.236098385524959156e+02 4.895934583703276530e+02 2.947224296683117473e+00 -1.535384954165881027e+03
5.699999999999999512e-01 5.997148241911129389e+02 1.252464124304122208e+02 3.219374718848188195e+02 3.219374718848188195e+02 1.047237798922541288e+03 1.271861818634254632e+03 8.739970091703080923e-02 2.246234384731941702e+02 4.909590739596509366e+02 2.938943813403375405e+00 -1.539261475230217229e+03
5.750000000000001776e-01 6.060882459296192337e+02 1.284810842176077870e+02 3.193159946371087017e+02 3.193159946371087017e+02 1.051881782666371237e+03 1.277511878516916795e+03 8.780909208384729547e-02 2.256295172037557961e+02 4.923168100623025794e+02 2.930646506080629710e+00 -1.543163436601488456e+03
5.800000000000000711e-01 6.124899924133693503e+02 1.317611360879492679e+02 3.167329462473300055e+02 3.167329462473300055e+02 1.056562962560369442e+03 1.283191600864342490e+03 8.821301208403592442e-02 2.266280622067489787e+02 4.936668118530344032e+02 2.922336421036529241e+00 -1.547090214585148942e+03
5.849999999999999645e-01 6.189202102221153154e+02 1.350864616241782414e+02 3.141878406065386571e+02 3.141878406065386571e+02 1.061280652151939421e+03 1.288900293754347786e+03 8.861140963241564972e-02 2.276190680133842932e+02 4.950092199756232390e+02 2.914017573163725228e+00 -1.551041132748658811e+03
5.899999999999998579e-01 6.253790424930508607e+02 1.384569480906089041e+02 3.116801858306597524e+02 3.116801858306597524e+02 1.066034165176411079e+03 1.294637272175695443e+03 8.900424254088057374e-02 2.286025358778846908e+02 4.963441706792693253e+02 2.905693932463440987e+00 -1.555015467783609893e+03
5.949999999999999734e-01 6.318666289566800742e+02 1.418724768783611978e+02 3.092094850567491449e+02 3.092094850567491449e+02 1.070822816420270101e+03 1.300401858546288167e+03 8.939147730550289772e-02 2.295784734324473106e+02 4.976717959538242440e+02 2.897369411190684030e+00 -1.559012455111992040e+03
5.999999999999999778e-01 6.383831059751801149e+02 1.453329239421448733e+02 3.067752372172662376e+02 3.067752372172662376e+02 1.075645922546475276e+03 1.306193383195541401e+03 8.977308869281047654e-02 2.305468943443070771e+02 4.989922236636290336e+02 2.889047852638750857e+00 -1.563031294233810058e+03
6.049999999999999822e-01 6.449286065830879124e+02 1.488381602264569210e+02 3.043769377903809641e+02 3.043769377903809641e+02 1.080502802878565490e+03 1.312011184809165570e+03 9.014905932723221715e-02 2.315078179764085746e+02 5.003055776797216367e+02 2.880733020865194227e+00 -1.567071153802886101e+03
6.099999999999999867e-01 6.515032605301205422e+02 1.523880520808176868e+02 3.020140795246526864e+02 3.020140795246526864e+02 1.085392780143602522e+03 1.317854610837604469e+03 9.051937928136966072e-02 2.324612690528900316e+02 5.016119780102191612e+02 2.872428591386556374e+00 -1.571131176433467544e+03
6.149999999999999911e-01 6.581071943259408954e+02 1.559824616630023399e+02 2.996861531366664622e+02 2.996861531366664622e+02 1.090315181172865778e+03 1.323723017868200259e+03 9.088404567074148677e-02 2.334072773305672115e+02 5.029115409286669660e+02 2.864138143297682682e+00 -1.575210483233622199e+03
6.199999999999999956e-01 6.647405312866960685e+02 1.596212473291670335e+02 2.973926479804939618e+02 2.973926479804939618e+02 1.095269337559292580e+03 1.329615771961069640e+03 9.124306225437683882e-02 2.343458772773678334e+02 5.042043791001831323e+02 2.855865152208936664e+00 -1.579308178067369681e+03
6.250000000000000000e-01 6.714033915831547574e+02 1.633042640113200150e+02 2.951330526881145602e+02 2.951330526881145602e+02 1.100254586273307723e+03 1.335532248951159545e+03 9.159643904248998547e-02 2.352771077585442754e+02 5.054906017052417724e+02 2.847612984205280195e+00 -1.583423351546989807e+03
6.299999999999998934e-01 6.780958922902581207e+02 1.670313635799833776e+02 2.929068557801156771e+02 2.929068557801156771e+02 1.105270270234445888e+03 1.341471834714669058e+03 9.194419191245833956e-02 2.362010117314851811e+02 5.067703145609288526e+02 2.839384890892868718e+00 -1.587555084762615252e+03
6.350000000000000089e-01 6.848181474379279052e+02 1.708023951935469427e+02 2.907135462462738928e+02 2.907135462462738928e+02 1.110315738842305564e+03 1.347433925403897774e+03 9.228634223392484515e-02 2.371176359496093653e+02 5.080436202395702594e+02 2.831184005144965710e+00 -1.591702452745497794e+03
6.400000000000000133e-01 6.915702680629636916e+02 1.746172056323008235e+02 2.885526140957637153e+02 2.885526140957637153e+02 1.115390348464561384e+03 1.353417927648851446e+03 9.262291650397697085e-02 2.380270306759441041e+02 5.093106181845964215e+02 2.823013337926954858e+00 -1.595864527682295829e+03
6.450000000000000178e-01 6.983523622618746458e+02 1.784756396183813081e+02 2.864235508769589842e+02 2.864235508769589842e+02 1.120493462885214512e+03 1.359423258729079180e+03 9.295394599304035443e-02 2.389292494067307473e+02 5.105714048235620908e+02 2.814875775702557981e+00 -1.600040381877699701e+03
6.500000000000001332e-01 7.051645352444919581e+02 1.823775401205950288e+02 2.843258501669450311e+02 2.843258501669450311e+02 1.125624453712481909e+03 1.365449346715518004e+03 9.327946640207956941e-02 2.398243486053709148e+02 5.118260736782393110e+02 2.806774078668622607e+00 -1.604229090478522721e+03
6.550000000000000266e-01 7.120068893882227030e+02 1.863227486447321724e+02 2.822590080310152985e+02 2.822590080310152985e+02 1.130782700748470688e+03 1.371495630584664013e+03 9.359951753156120491e-02 2.407123874469216958e+02 5.130747154717215608e+02 2.798710879784024552e+00 -1.608429733968538585e+03
6.599999999999999201e-01 7.188795242928094922e+02 1.903111055089479748e+02 2.802225234525497513e+02 2.802225234525497513e+02 1.135967592321080474e+03 1.377561560305693547e+03 9.391414296258393524e-02 2.415934275733165180e+02 5.143174182324846697e+02 2.790688684129333907e+00 -1.612641400436781169e+03
6.650000000000000355e-01 7.257825368354557440e+02 1.943424501047230990e+02 2.782158987338140719e+02 2.782158987338140719e+02 1.141178525580129190e+03 1.383646596902524152e+03 9.422338975034322273e-02 2.424675328592975063e+02 5.155542673953851818e+02 2.782709869152489190e+00 -1.616863187636530483e+03
6.700000000000000400e-01 7.327160212262048162e+02 1.984166211433934848e+02 2.762386398682821778e+02 2.762386398682821778e+02 1.146414906758725010e+03 1.389750212491937418e+03 9.452730813023157985e-02 2.433347691891736417e+02 5.167853458995530218e+02 2.774776685284109146e+00 -1.621094204837897678e+03
6.750000000000000444e-01 7.396800690634543116e+02 2.025334568887236628e+02 2.742902568852244372e+02 2.742902568852244372e+02 1.151676151401793049e+03 1.395871890299522875e+03 9.482595123652448610e-02 2.441952042442301263e+02 5.180107342831969390e+02 2.766891256897208606e+00 -1.625333574492508887e+03
6.800000000000000488e-01 7.466747693894956228e+02 2.066927953754359351e+02 2.723702641673325502e+02 2.723702641673325502e+02 1.156961684562660139e+03 1.402011124654311288e+03 9.511937483377669311e-02 2.450489073007771310e+02 5.192305107753041966e+02 2.759055583999837413e+00 -1.629580433708357532e+03
6.849999999999999423e-01 7.537002087459751465e+02 2.108944746143429256e+02 2.704781807422434667e+02 2.704781807422434667e+02 1.162270940969755657e+03 1.408167420963967970e+03 9.540763706082805440e-02 2.458959490386463358e+02 5.204447513842593480e+02 2.751271543980396306e+00 -1.633833935557654513e+03
